"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"SAS Workspaces (DataScience)","file","Workspaces/Shared\LuisRojas/credit_reporting_unsecured_pl_2020091.csv","credit_reporting_unsecured_pl_2020091.csv","S-1-5-21-498304819-3224205621-3506385323-20159","2020-09-29 18:02:46.058","[classifier.Oportun SSN]",,,197,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM_Datashare\Installment Loans\Facebook Internal Retargetting/int_202008.sas7bdat","int_202008.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-981617","2020-09-29 18:02:43.677","[classifier.Oportun SSN]",,,758,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_fili_myz_180day_2time_v.sas7bdat","mdong_fili_myz_180day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.191","[classifier.Oportun SSN]",,,33,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_transunion_collection.csv","2018_09_transunion_collection.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.793","[classifier.Oportun SSN]",,,183,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_11_experian_AddressInformation.csv","2018_11_experian_AddressInformation.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.841","[classifier.Oportun SSN]",,,310,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_phone_number_90day_3time_v.sas7bdat","mdong_phone_number_90day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.427","[classifier.Oportun SSN]",,,4,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_fn_ad_z_45day_2time_v.sas7bdat","mdong_fn_ad_z_45day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.227","[classifier.Oportun SSN]",,,15,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_10_clarity_xml_response.csv","2018_10_clarity_xml_response.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.801","[classifier.Oportun SSN]",,,444,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\10\factorTrust\aggregation/2019_10_factorTrust_TransactionInfo.csv","2019_10_factorTrust_TransactionInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.191","[classifier.Oportun SSN]",,,178,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\11\fis\aggregation/2019_11_fis_AcctClsrsDtls.csv","2019_11_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.619","[classifier.Oportun SSN]",,,121,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2017 Q1/Segment level backtesting Q1'17.xlsx","Segment level backtesting Q1'17.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.993","[classifier.Oportun SSN]",,,18,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_06_factorTrust_ApplicationInfo.csv","2019_06_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:28.024","[classifier.Oportun SSN]",,,107,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Long term projections/2018 RollRate Model 2018.03.12 - Eagle v4.xlsx","2018 RollRate Model 2018.03.12 - Eagle v4.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.491","[classifier.Oportun SSN]",,,4,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_email_v.sas7bdat","mdong_email_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.188","[classifier.Oportun SSN]",,,186,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\loan_modeling/renewal_no_dist.xlsx","renewal_no_dist.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.402","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\KayHuang\202007_OOF_Model/EFX_attributes_201908.csv","EFX_attributes_201908.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:21.242","[classifier.Oportun SSN]",,,24,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_0514.csv","fraudcheck_0514.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.067","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_experian_EmploymentInformation.csv","2018_09_experian_EmploymentInformation.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.769","[classifier.Oportun SSN]",,,29,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_01_fis_PrevAcctInqDtls.csv","2019_01_fis_PrevAcctInqDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.936","[classifier.Oportun SSN]",,,109,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_12_fis_PrevAcctInqDtls.csv","2018_12_fis_PrevAcctInqDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.899","[classifier.Oportun SSN]",,,134,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\V10_input_variable_QC\FT_201808\aggregation/2018_08_factorTrust_ApplicationInfo.csv","2018_08_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.468","[classifier.Oportun SSN]",,,80,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\monitoring/channel_perf.xlsx","channel_perf.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.450","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\ReneeZhang/dfile_08042020_nospace.txt","dfile_08042020_nospace.txt","S-1-5-21-498304819-3224205621-3506385323-253269","2020-09-30 22:30:04.909","[classifier.Oportun SSN]",,,137,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong\backup/iovation_validation_sql.csv","iovation_validation_sql.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:35.293","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_device_alias_45day_2time_v.sas7bdat","mdong_device_alias_45day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.160","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\05\teletrack\aggregation/2019_05_teletrack_ChargeOffs.csv","2019_05_teletrack_ChargeOffs.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.081","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\FIS/data_1.csv","data_1.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.278","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Square/Driver_V5.csv","Driver_V5.csv","S-1-5-21-498304819-3224205621-3506385323-32642","2020-09-29 15:51:25.073","[classifier.Oportun SSN]",,,135,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally/loan_apps_remail.xlsx","loan_apps_remail.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.401","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_cell_9day_2time_v.sas7bdat","mdong_cell_9day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.143","[classifier.Oportun SSN]",,,12,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_lni_a_z_180day_3time_v.sas7bdat","mdong_lni_a_z_180day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.330","[classifier.Oportun SSN]",,,28,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_full_address_150d2time_v.sas7bdat","mdong_full_address_150d2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.237","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\MandipShah\Factor Trust/merged_ft_performance.sas7bdat","merged_ft_performance.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:21.916","[classifier.Oportun SSN]",,,55,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rapfiles2/2019_09_fis_AcctClsrsDtls.csv","2019_09_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.633","[classifier.Oportun SSN]",,,103,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_03_teletrack_PreviousInquiries.csv","2019_03_teletrack_PreviousInquiries.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.983","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Analysis\20190328_W4_Analysis/response_w01.sas7bdat","response_w01.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:21:57.515","[classifier.Oportun SSN]",,,134,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\12\factorTrust\aggregation/2019_12_factorTrust_TransactionInfo.csv","2019_12_factorTrust_TransactionInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.243","[classifier.Oportun SSN]",,,211,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_equifax_USTrade.csv","2018_09_equifax_USTrade.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.766","[classifier.Oportun SSN]",,,14,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_08_microBilt_AGGREGATES.csv","2018_08_microBilt_AGGREGATES.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.754","[classifier.Oportun SSN]",,,74,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\09\microBilt\aggregation/2019_09_microBilt_AGGREGATES.csv","2019_09_microBilt_AGGREGATES.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.177","[classifier.Oportun SSN]",,,133,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2017 Q1/principal_results201703_15to29.csv","principal_results201703_15to29.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.992","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_fili_myz_360day_2time_v.sas7bdat","mdong_fili_myz_360day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.193","[classifier.Oportun SSN]",,,49,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_phone_number_1day_2time_v.sas7bdat","mdong_phone_number_1day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.405","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_11_teletrack_ChargeOffs.csv","2018_11_teletrack_ChargeOffs.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.869","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\DM2020TR\From_EXP/raw_ex_081620_0159.sas7bdat","raw_ex_081620_0159.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:00.638","[classifier.Oportun SSN]",,,7,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\11\fis\aggregation/2019_11_fis_AcctFrdClsrsDtls.csv","2019_11_fis_AcctFrdClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.218","[classifier.Oportun SSN]",,,15,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\DataValidation\FTRap_data\factorTrust\aggregation/2019_09_factorTrust_ApplicationInfo.csv","2019_09_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.693","[classifier.Oportun SSN]",,,123,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\12\teletrack\aggregation/2019_12_teletrack_Fraud_Comply360CM1.csv","2019_12_teletrack_Fraud_Comply360CM1.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.660","[classifier.Oportun SSN]",,,19,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong\Python_Logic/Fraud Rules 03232017 (Autosaved).xlsx","Fraud Rules 03232017 (Autosaved).xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:43.802","[classifier.Oportun SSN]",,,13,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_dl_number_8day_3time_v.sas7bdat","mdong_dl_number_8day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.175","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_full_a_60day_3time_v.sas7bdat","mdong_full_a_60day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.271","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_lni_a_z_0day_2time_v.sas7bdat","mdong_lni_a_z_0day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.328","[classifier.Oportun SSN]",,,8,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\merchant/payments_20121230.csv","payments_20121230.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.438","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\11\fis\aggregation/2019_11_fis_AcctClsrsDtls.csv","2019_11_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.217","[classifier.Oportun SSN]",,,121,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_phone_number_4day_3time_v.sas7bdat","mdong_phone_number_4day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.415","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_cell_1day_3time_v.sas7bdat","mdong_cell_1day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.135","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_07_fis_AcctClsrsDtls.csv","2018_07_fis_AcctClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.698","[classifier.Oportun SSN]",,,84,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_fili_myz_85day_3time_v.sas7bdat","mdong_fili_myz_85day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.198","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Risk and Pricing Strategy\Ayush Manocha/input_zeus_2016_1214.csv","input_zeus_2016_1214.csv","S-1-5-21-498304819-3224205621-3506385323-6682","2020-09-18 18:41:53.737","[classifier.Oportun SSN]",,,75,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\Acxiom Inputs\Testing_ACX_Implementations/ACXIOM Model QA RESULTS 20170721 BARB.pptx","ACXIOM Model QA RESULTS 20170721 BARB.pptx","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:21:57.387","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\06\microBilt\aggregation/2019_06_microBilt_AGGREGATES.csv","2019_06_microBilt_AGGREGATES.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.102","[classifier.Oportun SSN]",,,115,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_02082019.csv","fraudcheck_02082019.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.048","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\Alltrust/Progress Retro Match 3 1 10.xlsx","Progress Retro Match 3 1 10.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.164","[classifier.Oportun SSN]",,,114,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\DM\DM2020TR\From_EXP/NOTC.C0852058.P01.082420.1200.TXT","NOTC.C0852058.P01.082420.1200.TXT","S-1-5-21-498304819-3224205621-3506385323-20831","2020-09-28 20:22:00.637","[classifier.Oportun SSN]",,,24,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_10_clarity_inquiry.csv","2018_10_clarity_inquiry.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.801","[classifier.Oportun SSN]",,,195,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_full_address_0day_2time_v.sas7bdat","mdong_full_address_0day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.234","[classifier.Oportun SSN]",,,5,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally/June2015_MailFile_cells_F_Equifax.csv","June2015_MailFile_cells_F_Equifax.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.393","[classifier.Oportun SSN]",,,112,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_01132018.csv","fraudcheck_01132018.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.044","[classifier.Oportun SSN]",,,6,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_dl_number_270day_3time_v.sas7bdat","mdong_dl_number_270day_3time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.169","[classifier.Oportun SSN]",,,5,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_phone_number_6day_2time_v.sas7bdat","mdong_phone_number_6day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.419","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/mdong_name_dob_4day_2time_v.sas7bdat","mdong_name_dob_4day_2time_v.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.358","[classifier.Oportun SSN]",,,5,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_10_fis_PrevAcctInqDtls.csv","2018_10_fis_PrevAcctInqDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.820","[classifier.Oportun SSN]",,,107,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\validation harness/sip_sample_data.csv","sip_sample_data.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:04.844","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_09_fis_AcctClsrsSumm.csv","2018_09_fis_AcctClsrsSumm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.775","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\ForKay\BivariatePlot\RAP\12\teletrack\aggregation/2019_12_teletrack_Fraud_Comply360CM1.csv","2019_12_teletrack_Fraud_Comply360CM1.csv","S-1-5-21-498304819-3224205621-3506385323-127037","2020-09-18 18:54:26.528","[classifier.Oportun SSN]",,,63,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\V10_input_variable_QC\FIS_201808\aggregation/2018_08_fis_AcctClsrsFrdSumm.csv","2018_08_fis_AcctClsrsFrdSumm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.455","[classifier.Oportun SSN]",,,3,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_04_fis_AcctClsrsFrdSumm.csv","2019_04_fis_AcctClsrsFrdSumm.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.988","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\FT_Rap_data\201905\aggregation/2019_05_factorTrust_ApplicationInfo.csv","2019_05_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.763","[classifier.Oportun SSN]",,,107,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_08_experian_PremierAttributes.csv","2018_08_experian_PremierAttributes.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.736","[classifier.Oportun SSN]",,,18,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2019_05_factorTrust_ApplicationInfo.csv","2019_05_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:28.005","[classifier.Oportun SSN]",,,107,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\v10_input_varqc\rap_files/2018_08_fis_PrevAcctInqDtls.csv","2018_08_fis_PrevAcctInqDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.747","[classifier.Oportun SSN]",,,102,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Card\Rahul_Vemulapally\forecast/forecast_vintages_1.xlsx","forecast_vintages_1.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-30 22:30:02.284","[classifier.Oportun SSN]",,,1,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2016 Q4/Consolidated ALL Info Q4'16.xlsx","Consolidated ALL Info Q4'16.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:43.974","[classifier.Oportun SSN]",,,2,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\dataexport/PS_additional_attr1x_from2018JanTo2018Sept.txt","PS_additional_attr1x_from2018JanTo2018Sept.txt","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.468","[classifier.Oportun SSN]",,,23,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\model_validation\9\factorTrust\aggregation/2019_09_factorTrust_ApplicationInfo.csv","2019_09_factorTrust_ApplicationInfo.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:26.666","[classifier.Oportun SSN]",,,123,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_03152020_concat.csv","fraudcheck_03152020_concat.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.053","[classifier.Oportun SSN]",,,11,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Fraud\MichaelDong/fraudcheck_04052019.csv","fraudcheck_04052019.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:49:41.058","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\03\clarity\aggregation/2019_03_clarity_inquiry.csv","2019_03_clarity_inquiry.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.011","[classifier.Oportun SSN]",,,244,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\MandipShah\DM/resp_build1.sas7bdat","resp_build1.sas7bdat","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:21.649","[classifier.Oportun SSN]",,,124,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Data_Science\PiyushSharma\PS_model\rap_data\07\fis\aggregation/2019_07_fis_AcctFrdClsrsDtls.csv","2019_07_fis_AcctFrdClsrsDtls.csv","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-18 18:54:27.117","[classifier.Oportun SSN]",,,9,"No",
"SAS Workspaces (DataScience)","file","Workspaces/Shared\Loss Forecasting\Allowance\2017 Q3/Segment level backtesting Q3'17.xlsx","Segment level backtesting Q3'17.xlsx","S-1-5-21-498304819-3224205621-3506385323-12592","2020-09-29 18:02:44.028","[classifier.Oportun SSN]",,,24,"No",
